image_path,caption
combined/train/Normal/564.png,there are many trees on the roof of a building in the city
combined/train/Normal/687.png,avengers figurines are displayed in a glass case in a store
combined/train/Normal/r097d3563t.png,there is snow on the ground next to a stone wall and water
combined/train/Normal/r1aef663et.png,there is a horse that is standing in front of a building
combined/train/Normal/r16654024t.png,there are many red flowers that are blooming in the garden
combined/train/Normal/r05718fd6t.png,there is a view of a city from the top of a building
combined/train/Normal/ssci_51.JPG,there are two vases that are sitting on a glass table
combined/train/Normal/15.png,this is a picture of a wall mounted air conditioner in a room
combined/train/Normal/r170b020bt.png,flowers in front of a church with a clock tower in the background
combined/train/Normal/210.png,there is a white dresser with a mirror and a plastic box on it
combined/train/Normal/r0ce35df8t.png,there are a lot of red flowers that are growing in the grass
combined/train/Normal/r08d2b4dat.png,there is a tree that is growing next to a stone wall
combined/train/Normal/r07e1e8cbt.png,there are two boats that are in the water under a bridge
combined/train/Normal/r07598392t.png,there is a clock that is hanging on the wall in the room
combined/train/Normal/ssci_136.PNG,there is a view of a building from the outside of the building
combined/train/Normal/ssci_45.JPG,this is a statue of a man ' s head in front of a vase
combined/train/Normal/r1267fa5bt.png,there is a man sitting at a table in the middle of a street
combined/train/Normal/252.png,there is a ceiling light that is on in a room
combined/train/Normal/531.png,anime figurines are sitting on a shelf next to a box of coffee
combined/train/Normal/507.png,there is a big white stuffed animal sitting next to a pile of food
combined/train/Normal/r1580c37ft.png,there is a dog that is sitting on the steps by the water
combined/train/Normal/r066ef803t.png,there is a close up of a tree with moss growing on it
combined/train/Normal/704.png,tables and chairs in a room with a plant in the corner
combined/train/Normal/565.png,there is a view of a rooftop from a building in the city
combined/train/Normal/r1ebee709t.png,there is a train track that has snow on the tracks
combined/train/Normal/r01a31693t.png,there is a man that is standing in a doorway of a building
combined/train/Normal/ssci_182.PNG,this is an image of a building with a sign on the wall
combined/train/Normal/679.png,there is a bird feeder that has a beehive on top of it
combined/train/Normal/r1e3b4cdft.png,there is a man that is riding a horse in the snow
combined/train/Normal/r0941aa38t.png,there are two people dressed up in fancy costumes on the street
combined/train/Normal/523.png,there is a black backpack sitting next to a pile of fruit
combined/train/Normal/r1565a7e7t.png,there is a yellow bus that is parked in front of the arch
combined/train/Normal/r180a7062t.png,several plates of food are on a table with a red table cloth
combined/train/Normal/r03389e9bt.png,there is a map of the subway system on the wall
combined/train/Normal/r116ce066t.png,there is a balcony with a bunch of flowers on it
combined/train/Normal/183.png,there is a desk with a chair and a mirror on it
combined/train/Normal/r1df374c1t.png,there is a large group of ruins in the middle of a field
combined/train/Normal/r1bcfab73t.png,there is a motorcycle parked on the side of the road near the grass
combined/train/Normal/678.png,there is a bird feeder that has a beehive on top of it
combined/train/Normal/r10f2ac48t.png,there is a white vase on a table with a clock in the background
combined/train/Normal/ssci_100.JPG,there is a woman standing at the counter of a restaurant
combined/train/Normal/r142335f0t.png,there are a lot of birds that are flying around the water
combined/train/Normal/450.png,there is a stuffed animal sitting on a desk next to other stuffed animals
combined/train/Normal/r0f1aef1ft.png,there is a yellow teddy bear sitting on a bench in the snow
combined/train/Normal/r1866b73at.png,there is a windmill that is sitting in the grass by the water
combined/train/Normal/r04c11390t.png,there is a person riding a motorcycle down the road in the woods
combined/train/Normal/485.png,there is a stuffed animal that is sitting next to a plate of fruit
combined/train/Normal/r0b59fc2bt.png,this is an image of a window with a vase in it
combined/train/Normal/708.png,there is a bag sitting on a table in the kitchen
combined/train/Normal/569.png,there are many people standing on the balconies of a building
combined/train/Normal/r07f22efdt.png,there is a horse that is standing in the grass in front of trees
combined/train/Normal/622.png,there is a picture of a door with a bunch of drawings on it
combined/train/Normal/537.png,there is a plant that is growing out of a book shelf
combined/train/Normal/r1d16ad1et.png,there is a large brick building with a clock tower on top
combined/train/Normal/r1743fb6bt.png,there is a small wooden house in the middle of a field
combined/train/Normal/r16a02a12t.png,there is a bird that is sitting on the top of a hill
combined/train/Normal/783.png,there are two bikes parked outside of a building next to a tree
combined/train/Normal/r0833f646t.png,there is a pair of red shoes sitting on top of a box
combined/train/Normal/r12daa983t.png,there is a view of a city from a hill top
combined/train/Normal/r15f16465t.png,there is a large arch that is built into the side of a building
combined/train/Normal/r16113cc8t.png,there is a view of the ruins of an ancient roman city
combined/train/Normal/ssci_72.JPG,there is a clock that is on the side of a building
combined/train/Normal/r152d9ff5t.png,there is a person on a snowboard that is going down a hill
combined/train/Normal/60.png,there is a blue and white vase with flowers in it
combined/train/Normal/ssci_153.PNG,there is a building that has a lot of windows in it
combined/train/Normal/235.png,there is a fire hydrant in the middle of a potted plant
combined/train/Normal/99.png,there is a dishwasher filled with white dishes in a kitchen
combined/train/Normal/765.png,this is an image of a tennis court with blue chairs and a flag
combined/train/Normal/593.png,doorway view of a bathroom with a radiator and shower curtain
combined/train/Normal/r18d1abact.png,herd of sheep grazing on a grassy hillside overlooking a lake
combined/train/Normal/676.png,there is a foosball table in the middle of a living room
combined/train/Normal/ssci_35.JPG,there is a statue of a man with a helmet and a bird behind it
combined/train/Normal/228.png,there is a small bird sitting on a window sill in the rain
combined/train/Normal/r07e594d6t.png,there is a painting of a man with a goat on his head
combined/train/Normal/r052e9174t.png,there is a man flying a kite in front of a castle
combined/train/Normal/27.png,there is a small bed with a stuffed animal on top of it
combined/train/Normal/237.png,there is a clock on the wall in the kitchen of this house
combined/train/Normal/r04a210b3t.png,there are many people on the field playing soccer on the field
combined/train/Normal/r01058910t.png,this is a picture of a sign with a picture of a city
combined/train/Normal/692.png,there are many different types of tennis rackets in this room
combined/train/Normal/r17b2f789t.png,this is an image of a room with a stone wall in it
combined/train/Normal/r00869422t.png,there is a ceiling with a painting on it in a building
combined/train/Normal/r101eab0dt.png,there is a small hedge in the middle of a garden
combined/train/Normal/r1b57dbb2t.png,sunlight shines through the trees on a path in the woods
combined/train/Normal/474.png,there is a stuffed spongebob sitting on a desk next to a bowl of fruit
combined/train/Normal/r141669e5t.png,there is a crowd of people that are standing in front of a building
combined/train/Normal/r0670f47ft.png,there is a plaque on the wall of a building with a clock above it
combined/train/Normal/201.png,there is a white chest of drawers with a vase on top of it
combined/train/Normal/539.png,there is a plant that is sitting on a shelf in a room
combined/train/Normal/r1570dd6at.png,statue of a man and a woman standing next to each other
combined/train/Normal/r042d7b17t.png,there is a group of people climbing up a mountain on a sunny day
combined/train/Normal/r133bb357t.png,there is a man that is working on a machine in a room
combined/train/Normal/r1d431afft.png,trees in front of a building with statues on the top
combined/train/Normal/r05d59d7ct.png,there is a man riding a horse through a forest on a foggy day
combined/train/Normal/773.png,there is a picture of a hallway in a building with signs on it
combined/train/Normal/r0c7fcc38t.png,there is a bench sitting outside of a green building next to a fence
combined/train/Normal/78.png,this is an image of a toaster oven sitting on a counter
combined/train/Normal/212.png,there is a white dresser with a mirror and a plastic box on it
combined/train/Normal/ssci_44.JPG,there is a marble bust of a man with a beard
combined/train/Normal/47.png,there is a drawer full of shoes and other items in it
combined/train/Normal/786.png,there are two bikes parked outside of a building next to a tree
combined/train/Normal/r142787e2t.png,there is a group of people that are standing in a building
combined/train/Normal/r01b6aed6t.png,there is a woman that is looking at some food on a table
combined/train/Normal/207.png,pillows stacked on top of each other on a bed in a bedroom
combined/train/Normal/r177dd68et.png,there is a large building with a clock on the front of it
combined/train/Normal/149.png,there is a backpack sitting on top of a shelf in a closet
combined/train/Normal/r0965e155t.png,mountains in the background behind the houses
combined/train/Normal/487.png,there is a stuffed animal that is sitting next to a plate of fruit
combined/train/Normal/r186c09e4t.png,there is a large brick building with a clock on top of it
combined/train/Normal/r0f6d3b31t.png,there is a person on a snowboard on a snowy mountain
combined/train/Normal/r1e9ae164t.png,there is a staircase leading to a building with a sign on it
combined/train/Normal/r12d4cabat.png,trees with white flowers line the street in front of a hill
combined/train/Normal/r0fbb5bc1t.png,there is a horse that is standing in the grass near a mountain
combined/train/Normal/13.png,this is a picture of a wall mounted air conditioner in a room
combined/train/Normal/r102b4aa4t.png,there is a woman that is standing in front of a building
combined/train/Normal/r005f3e70t.png,there are many people standing outside of a very old building
combined/train/Normal/r1b1c1019t.png,there is a police officer riding a horse in front of a building
combined/train/Normal/r0c764979t.png,there is a view of the ruins of an ancient roman city
combined/train/Normal/r081ad6a3t.png,there is a tall brick wall with a clock on it
combined/train/Normal/r16ea6386t.png,the ceiling of a large building with many columns and a dome
combined/train/Normal/r197770adt.png,there is a bench that is sitting on the side of a mountain
combined/train/Normal/535.png,there is a stack of books sitting on a desk next to a computer
combined/train/Normal/r165355c0t.png,there is a woman that is walking in the street with a suitcase
combined/train/Normal/r022af74ct.png,there is a tall brick building with a clock on top of it
combined/train/Normal/r0fc39b66t.png,there is a man and a woman on a motorcycle next to a yellow car
combined/train/Normal/r08df6903t.png,mountains in the background with snow on the ground and a building with a clock
combined/train/Normal/260.png,there is a book shelf with many books and a clock on it
combined/train/Normal/r1b790721t.png,there is a clock tower with a statue on top of it
combined/train/Normal/253.png,there is a light that is on in the ceiling of a room
combined/train/Normal/206.png,there is a basketball sitting on top of boxes in a room
combined/train/Normal/r1e698e5dt.png,there is a boat that is docked in the water with a life preserver
combined/train/Normal/789.png,there is a scooter that is parked in front of a building
combined/train/Normal/r11b292cbt.png,there are a lot of boats that are floating in the water
combined/train/Normal/r1f48d12dt.png,there is a wooden cross on top of a mountain with a view of a town
combined/train/Normal/557.png,there is a stuffed animal that is sitting on a desk
combined/train/Normal/r03bf5648t.png,there is a wooden bridge over a river in the middle of a town
combined/train/Normal/r1ead3024t.png,there are many people walking inside of a building with a glass roof
combined/train/Normal/613.png,there is a white air conditioner sitting on a shelf in a room
combined/train/Normal/r13c85634t.png,there is a street light that is next to a tree
combined/train/Normal/600.png,there are three urinals on the wall in a public bathroom
combined/train/Normal/r059cae86t.png,there is a yellow sign on a pole in front of a building
combined/train/Normal/342.png,there is a big hero stuffed animal sitting on a shelf next to other items
combined/train/Normal/r1f5c8451t.png,there are two birds sitting on top of a street light
combined/train/Normal/ssci_168.PNG,there are a lot of people walking down the street in the city
combined/train/Normal/r177fb9f1t.png,there are many pictures on the wall of this restaurant
combined/train/Normal/r13c19caft.png,there are two people that are walking through a stone gate
combined/train/Normal/r0c1de5e1t.png,there are many statues on the roof of a building in the city
combined/train/Normal/ssci_71.JPG,trees with no leaves on them in a park with blue sky
combined/train/Normal/721.png,there are many bicycles parked next to each other on the sidewalk
combined/train/Normal/ssci_150.PNG,there is a clock on a pole in the middle of a walkway
combined/train/Normal/r1f1178cet.png,there is a large body of water with a mountain in the background
combined/train/Normal/r1a5903fct.png,the sun is setting over the ocean with a sailboat in the distance
combined/train/Normal/694.png,there is a chair that is sitting in the middle of a room
combined/train/Normal/r01170470t.png,there is a windmill that is sitting on the side of the water
combined/train/Normal/r02f5c155t.png,view of a windmill from a bridge over a body of water
combined/train/Normal/590.png,this is an image of a washer and dryer in a laundry room
combined/train/Normal/566.png,there is a yellow crane that is standing in front of a building
combined/train/Normal/259.png,there is a book shelf with many different books on it
combined/train/Normal/ssci_193.PNG,there is a large building with a clock on the front of it
combined/train/Normal/ssci_89.JPG,there is a bench that is sitting in front of a castle
combined/train/Normal/ssci_37.JPG,there is a vase that is sitting on a glass table
combined/train/Normal/r1c24a571t.png,there is a sign that is on a pole in a field of flowers
combined/train/Normal/25.png,there is a small bed with a stuffed animal on top of it
combined/train/Normal/54.png,there is a small refrigerator in the corner of a cabinet
combined/train/Normal/ssci_141.PNG,there is a bench sitting under a bridge on the side of the road
combined/train/Normal/r145221d9t.png,there is a car that is parked on the side of the road
combined/train/Normal/558.png,there is a small air conditioner sitting in the corner of a room
combined/train/Normal/ssci_215.PNG,there is a view of a body of water with trees in the foreground
combined/train/Normal/r06c4bcb9t.png,there are many goats that are grazing in the field together
combined/train/Normal/611.png,there are many clothes hanging on a clothes rack in a room
combined/train/Normal/r1a4651edt.png,there are people walking in front of a large building with a clock tower
combined/train/Normal/62.png,there is a blue and white vase with flowers in it
combined/train/Normal/699.png,there is a sign with a castle on top of it in a building
combined/train/Normal/r0281b52at.png,there is a view of the beach from the top of a hill
combined/train/Normal/r13bb381ct.png,there are many people standing on the side of a boat
combined/train/Normal/750.png,there is a swimming pool in the middle of a building
combined/train/Normal/r1eaa5d42t.png,there is a tall building with a clock tower in the middle of it
combined/train/Normal/r1824034et.png,there is a man that is standing on the side of a mountain
combined/train/Normal/r1e79c6f9t.png,there is a helicopter that is flying over a field of grass
combined/train/Normal/141.png,this is a picture of a ceiling with a blue light in it
combined/train/Normal/ssci_34.JPG,there is a statue of a man on display in a glass case
combined/train/Normal/r061e2ecft.png,there are two masks that are standing next to each other
combined/train/Normal/693.png,there are many different types of tennis rackets in this room
combined/train/Normal/r162b2209t.png,there is a cow that is standing in the grass near a bush
combined/train/Normal/532.png,there is a small figurine of a man and a woman on a desk
combined/train/Normal/r18990432t.png,there is a poster with a picture of a group of people on it
combined/train/Normal/r13ae7d1et.png,there is a clock on the side of a building with statues on it
combined/train/Normal/560.png,there is a truck that is parked on the side of the road
combined/train/Normal/ssci_127.PNG,there is a green wall with red flowers growing on it
combined/train/Normal/r046852c1t.png,there is a lone tree in a field with a mountain in the background
combined/train/Normal/110.png,there is a white cabinet with a sink and a basket in it
combined/train/Normal/544.png,there is a white shelf with a box of cosmetics and other items
combined/train/Normal/r0fbf62f8t.png,there is a man that is standing on a bench near a mountain
combined/train/Normal/ssci_8.JPG,there is a sheep that is standing in the grass on the side of the road
combined/train/Normal/r00c0995ft.png,this is an image of a large building with columns and a clock
combined/train/Normal/r0de97473t.png,there is a building covered in green ivys with two windows
combined/train/Normal/26.png,there is a small bed with a stuffed animal on top of it
combined/train/Normal/568.png,several people are standing on the balconies of an apartment building
combined/train/Normal/r169f694ft.png,there are a lot of green grass on the side of the road
combined/train/Normal/r056f233bt.png,there is a large body of water with a clock tower in the background
combined/train/Normal/r1dd9d6bft.png,mountains are in the background behind the buildings and snow
combined/train/Normal/r141665bdt.png,there are many people walking around in front of a large building
combined/train/Normal/633.png,there is a backpack that is sitting on a shelf in a closet
combined/train/Normal/r14a51689t.png,there is a woman walking down a narrow street between two buildings
combined/train/Normal/r0589558at.png,there is a room with statues and a circular table in it
combined/train/Normal/r1e504ebbt.png,there is a view of a mountain range with a few trees
combined/train/Normal/ssci_7.JPG,there is a car that is parked in a lot near a fence
combined/train/Normal/729.png,there is a atm machine with a sign on the front door
combined/train/Normal/r0fb0a690t.png,there is a couple of people that are dancing in the park
combined/train/Normal/r0a64ce0bt.png,there is a lone tree in the middle of a grassy field
combined/train/Normal/ssci_211.PNG,there is a large body of water surrounded by trees and plants
combined/train/Normal/r0b4d8af5t.png,there is a boat that is going down the canal in the city
combined/train/Normal/257.png,there are a lot of colorful items hanging on the wall
combined/train/Normal/r17fe8532t.png,there is a bronze statue of a bull and a baby bull
combined/train/Normal/r12c64de9t.png,there is a large body of water with mountains in the background
combined/train/Normal/r104153eat.png,there is a plane that is flying in the sky over the mountains
combined/train/Normal/r107730b5t.png,there is a crowd of people watching a soccer game on the field
combined/train/Normal/r0aaa70c3t.png,there is a view of a city from the top of a hill
combined/train/Normal/r1986e42bt.png,this is an image of a very old church with a clock tower
combined/train/Normal/r1d9a31fct.png,there is a circular stone floor with a star design on it
combined/train/Normal/477.png,there is a stuffed animal that is next to a plate of fruit
combined/train/Normal/42.png,there is a plant that is sitting on top of a cabinet
combined/train/Normal/r0d280006t.png,there are many wooden planters on the sidewalk in front of a building
combined/train/Normal/r1ee65904t.png,there is a large body of water surrounded by trees and a forest
combined/train/Normal/175.png,bedspread with white sheets and pillows on top of a wooden bed
combined/train/Normal/r0adac68bt.png,there are many cows that are eating some hay in a barn
combined/train/Normal/r1915909et.png,there are many people that are flying kites in the sky
combined/train/Normal/ssci_96.JPG,there is a courtyard with arches and a potted plant in the middle
combined/train/Normal/r1a485a99t.png,there are many people walking up and down the stairs of a building
combined/train/Normal/ssci_69.JPG,sunlight shines through the branches of a tree over a grassy area
combined/train/Normal/r1d53fccat.png,there is snow on the ground in front of a row of buildings
combined/train/Normal/r1de108dft.png,there is a large glass pyramid with a statue inside of it
combined/train/Normal/r18393aeet.png,there is a cow that is standing in the grass by the water
combined/train/Normal/r09d50960t.png,there is a stone bridge over a river with mountains in the background
combined/train/Normal/r11a4e1cbt.png,there are three pieces of paper on display in a museum
combined/train/Normal/r1aa4db16t.png,there is snow on the ground and trees on the side of the road
combined/train/Normal/r0db31c3ft.png,there is a large body of water with mountains in the background
combined/train/Normal/r165fbf4ft.png,there is a wooden dock on the water next to a forest
combined/train/Normal/r0701ca45t.png,there is a plane that is flying over a snowy mountain range
combined/train/Normal/r0b3220e1t.png,there are two people dressed up in fancy costumes on a city street
combined/train/Normal/494.png,there is a teddy bear sitting next to a bottle of water and grapes
combined/train/Normal/r0eb8dfb5t.png,there is a man that is standing in front of a building
combined/train/Normal/r0250eb80t.png,there is a grandfather clock on the wall in the corner of the room
combined/train/Normal/r062cab38t.png,there is a person walking in the snow with skis on
combined/train/Normal/659.png,there is a red tote bag hanging from the side of a cabinet
combined/train/Normal/r07e242b7t.png,this is an image of a very ornate ceiling in a building
combined/train/Normal/r06888d38t.png,there is a group of people that are standing outside of a barn
combined/train/Normal/r0bbd0b0et.png,there is a group of people that are standing in the grass
combined/train/Normal/r0c6cf00bt.png,there is a man walking down the sidewalk in the middle of the street
combined/train/Normal/ssci_213.PNG,there are many trees that are in the middle of a forest
combined/train/Normal/r0b7b1156t.png,there are many red flowers with yellow centers in a garden
combined/train/Normal/r09dc6407t.png,there is a statue of an angel and a statue of a woman on display
combined/train/Normal/497.png,there are many stuffed animals that are sitting on a shelf
combined/train/Normal/r0b42926ct.png,there is a mountain range with snow covered mountains in the background
